iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_relative_start_ns,predicted_relative_end_ns,critical_predecessor,local_wait_ns,predicted_lane_origin_ns,predicted_start_ns,predicted_end_ns
55,lane10:F1:s0->s1,pp_message,forward,1,-1,0,10,10,26,0,1,-1,p2p,4712346,4712346,0,,,322661646,327373992,rank10:F1,0,1785477744809248162,1785477745131909808,1785477745136622154
55,rank10:F2,compute,forward,2,10,0,10,10,10,0,0,2,warmup,156925936,0,0,1.7854777453099016e+18,1.7854777454668275e+18,327373992,484299928,lane10:F1:s0->s1,4712346,1785477744809248162,1785477745136622154,1785477745293548090
55,lane10:F2:s0->s1,pp_message,forward,2,-1,0,10,10,26,0,1,-1,p2p,4712346,4712346,0,,,484299928,489012274,rank10:F2,0,1785477744809248162,1785477745293548090,1785477745298260436
55,lane10:F0:s1->s2,pp_message,forward,0,-1,1,10,26,42,1,2,-1,p2p,4712346,4712346,0,,,487975874,492688220,rank26:F0,0,1785477744809248162,1785477745297224036,1785477745301936382
55,rank10:F3,compute,forward,3,10,0,10,10,10,0,0,3,warmup,176928771,0,0,1.785477745664384e+18,1.7854777458413128e+18,489012274,665941045,lane10:F2:s0->s1,4712346,1785477744809248162,1785477745298260436,1785477745475189207
55,rank26:F1,compute,forward,1,26,1,10,26,26,1,1,1,warmup,326391543,0,0,1.7854777453098166e+18,1.785477745636208e+18,492688220,819079763,lane10:F0:s1->s2,4712346,1785477744809248162,1785477745301936382,1785477745628327925
55,rank42:F0,compute,forward,0,42,2,10,42,42,2,2,0,warmup,343797396,0,0,1.7854777453039757e+18,1.7854777456477732e+18,492688220,836485616,lane10:F0:s1->s2,492688220,1785477744809248162,1785477745301936382,1785477745645733778
55,lane10:F3:s0->s1,pp_message,forward,3,-1,0,10,10,26,0,1,-1,p2p,4712346,4712346,0,,,665941045,670653391,rank10:F3,0,1785477744809248162,1785477745475189207,1785477745479901553
55,lane10:F1:s1->s2,pp_message,forward,1,-1,1,10,26,42,1,2,-1,p2p,4712346,4712346,0,,,819079763,823792109,rank26:F1,0,1785477744809248162,1785477745628327925,1785477745633040271
55,rank26:F2,compute,forward,2,26,1,10,26,26,1,1,2,warmup,341396484,0,0,1.785477745664168e+18,1.7854777460055644e+18,823792109,1165188593,lane10:F1:s1->s2,4712346,1785477744809248162,1785477745633040271,1785477745974436755
55,lane10:F0:s2->s3,pp_message,forward,0,-1,2,10,42,58,2,3,-1,p2p,4712346,4712346,0,,,836485616,841197962,rank42:F0,0,1785477744809248162,1785477745645733778,1785477745650446124
55,rank42:F1,compute,forward,1,42,2,10,42,42,2,2,1,warmup,336288850,0,0,1.7854777456583588e+18,1.7854777459946476e+18,841197962,1177486812,lane10:F0:s2->s3,4712346,1785477744809248162,1785477745650446124,1785477745986734974
55,rank58:F0,compute,forward,0,58,3,10,58,58,3,3,0,warmup,407660726,0,0,1.7854777456527972e+18,1.785477746060458e+18,841197962,1248858688,lane10:F0:s2->s3,841197962,1785477744809248162,1785477745650446124,1785477746058106850
55,lane10:F2:s1->s2,pp_message,forward,2,-1,1,10,26,42,1,2,-1,p2p,4712346,4712346,0,,,1165188593,1169900939,rank26:F2,0,1785477744809248162,1785477745974436755,1785477745979149101
55,rank26:F3,compute,forward,3,26,1,10,26,26,1,1,3,warmup,324660255,0,0,1.7854777460824827e+18,1.785477746407143e+18,1169900939,1494561194,lane10:F2:s1->s2,4712346,1785477744809248162,1785477745979149101,1785477746303809356
55,lane10:F1:s2->s3,pp_message,forward,1,-1,2,10,42,58,2,3,-1,p2p,4712346,4712346,0,,,1177486812,1182199158,rank42:F1,0,1785477744809248162,1785477745986734974,1785477745991447320
55,rank42:F2,compute,forward,2,42,2,10,42,42,2,2,2,warmup,319177817,0,0,1.785477746076655e+18,1.7854777463958328e+18,1182199158,1501376975,lane10:F1:s2->s3,4712346,1785477744809248162,1785477745991447320,1785477746310625137
55,lane10:F0:s3->s4,pp_message,forward,0,-1,3,10,58,74,3,4,-1,p2p,4712346,4712346,0,,,1248858688,1253571034,rank58:F0,0,1785477744809248162,1785477746058106850,1785477746062819196
55,rank58:F1,compute,forward,1,58,3,10,58,58,3,3,1,warmup,352890557,0,0,1.7854777460705014e+18,1.785477746423392e+18,1253571034,1606461591,lane10:F0:s3->s4,4712346,1785477744809248162,1785477746062819196,1785477746415709753
55,rank74:F0,compute,forward,0,74,4,10,74,74,4,4,0,warmup,318494355,0,0,1.7854777460658094e+18,1.7854777463843039e+18,1253571034,1572065389,lane10:F0:s3->s4,1253571034,1785477744809248162,1785477746062819196,1785477746381313551
55,lane10:F3:s1->s2,pp_message,forward,3,-1,1,10,26,42,1,2,-1,p2p,4712346,4712346,0,,,1494561194,1499273540,rank26:F3,0,1785477744809248162,1785477746303809356,1785477746308521702
55,lane10:F2:s2->s3,pp_message,forward,2,-1,2,10,42,58,2,3,-1,p2p,4712346,4712346,0,,,1501376975,1506089321,rank42:F2,0,1785477744809248162,1785477746310625137,1785477746315337483
55,rank42:F3,compute,forward,3,42,2,10,42,42,2,2,3,warmup,346563252,0,0,1.785477746439113e+18,1.7854777467856763e+18,1506089321,1852652573,lane10:F2:s2->s3,4712346,1785477744809248162,1785477746315337483,1785477746661900735
55,lane10:F0:s4->s5,pp_message,forward,0,-1,4,10,74,90,4,5,-1,p2p,4712346,4712346,0,,,1572065389,1576777735,rank74:F0,0,1785477744809248162,1785477746381313551,1785477746386025897
55,rank90:F0,compute,forward,0,90,5,10,90,90,5,5,0,warmup,314931813,0,0,1.7854777463897792e+18,1.785477746704711e+18,1576777735,1891709548,lane10:F0:s4->s5,1576777735,1785477744809248162,1785477746386025897,1785477746700957710
55,lane10:F1:s3->s4,pp_message,forward,1,-1,3,10,58,74,3,4,-1,p2p,4712346,4712346,0,,,1606461591,1611173937,rank58:F1,0,1785477744809248162,1785477746415709753,1785477746420422099
55,rank58:F2,compute,forward,2,58,3,10,58,58,3,3,2,warmup,337585621,0,0,1.785477746433447e+18,1.7854777467710323e+18,1611173937,1948759558,lane10:F1:s3->s4,4712346,1785477744809248162,1785477746420422099,1785477746758007720
55,rank74:F1,compute,forward,1,74,4,10,74,74,4,4,1,warmup,318168071,0,0,1.7854777464285862e+18,1.7854777467467543e+18,1611173937,1929342008,lane10:F1:s3->s4,39108548,1785477744809248162,1785477746420422099,1785477746738590170
55,lane10:F3:s2->s3,pp_message,forward,3,-1,2,10,42,58,2,3,-1,p2p,4712346,4712346,0,,,1852652573,1857364919,rank42:F3,0,1785477744809248162,1785477746661900735,1785477746666613081
55,lane10:F0:s5->s6,pp_message,forward,0,-1,5,10,90,106,5,6,-1,p2p,4712346,4712346,0,,,1891709548,1896421894,rank90:F0,0,1785477744809248162,1785477746700957710,1785477746705670056
55,rank106:F0,compute,forward,0,106,6,10,106,106,6,6,0,warmup,316125629,0,0,1.7854777467103465e+18,1.7854777470264722e+18,1896421894,2212547523,lane10:F0:s5->s6,1896421894,1785477744809248162,1785477746705670056,1785477747021795685
55,lane10:F1:s4->s5,pp_message,forward,1,-1,4,10,74,90,4,5,-1,p2p,4712346,4712346,0,,,1929342008,1934054354,rank74:F1,0,1785477744809248162,1785477746738590170,1785477746743302516
55,rank90:F1,compute,forward,1,90,5,10,90,90,5,5,1,warmup,473341394,0,0,1.785477746751904e+18,1.7854777472252454e+18,1934054354,2407395748,lane10:F1:s4->s5,42344806,1785477744809248162,1785477746743302516,1785477747216643910
55,lane10:F2:s3->s4,pp_message,forward,2,-1,3,10,58,74,3,4,-1,p2p,4712346,4712346,0,,,1948759558,1953471904,rank58:F2,0,1785477744809248162,1785477746758007720,1785477746762720066
55,rank58:F3,compute,forward,3,58,3,10,58,58,3,3,3,warmup,325569034,0,0,1.785477746790774e+18,1.785477747116343e+18,1953471904,2279040938,lane10:F2:s3->s4,4712346,1785477744809248162,1785477746762720066,1785477747088289100
55,rank74:F2,compute,forward,2,74,4,10,74,74,4,4,2,warmup,317245410,0,0,1.78547774677608e+18,1.7854777470933253e+18,1953471904,2270717314,lane10:F2:s3->s4,24129896,1785477744809248162,1785477746762720066,1785477747079965476
55,lane10:F0:s6->s7,pp_message,forward,0,-1,6,10,106,122,6,7,-1,p2p,4712346,4712346,0,,,2212547523,2217259869,rank106:F0,0,1785477744809248162,1785477747021795685,1785477747026508031
55,rank122:F0,compute,forward,0,122,7,10,122,122,7,7,0,warmup,322703369,0,0,1.7854777470319014e+18,1.7854777473546048e+18,2217259869,2539963238,lane10:F0:s6->s7,2217259869,1785477744809248162,1785477747026508031,1785477747349211400
55,lane10:F2:s4->s5,pp_message,forward,2,-1,4,10,74,90,4,5,-1,p2p,4712346,4712346,0,,,2270717314,2275429660,rank74:F2,0,1785477744809248162,1785477747079965476,1785477747084677822
55,lane10:F3:s3->s4,pp_message,forward,3,-1,3,10,58,74,3,4,-1,p2p,4712346,4712346,0,,,2279040938,2283753284,rank58:F3,0,1785477744809248162,1785477747088289100,1785477747093001446
55,rank74:F3,compute,forward,3,74,4,10,74,74,4,4,3,warmup,318017339,0,0,1.7854777472407324e+18,1.7854777475587497e+18,2283753284,2601770623,lane10:F3:s3->s4,13035970,1785477744809248162,1785477747093001446,1785477747411018785
55,lane10:F1:s5->s6,pp_message,forward,1,-1,5,10,90,106,5,6,-1,p2p,4712346,4712346,0,,,2407395748,2412108094,rank90:F1,0,1785477744809248162,1785477747216643910,1785477747221356256
55,rank106:F1,compute,forward,1,106,6,10,106,106,6,6,1,warmup,316003381,0,0,1.7854777472303265e+18,1.7854777475463299e+18,2412108094,2728111475,lane10:F1:s5->s6,199560571,1785477744809248162,1785477747221356256,1785477747537359637
55,rank90:F2,compute,forward,2,90,5,10,90,90,5,5,2,warmup,312796069,0,0,1.785477747235465e+18,1.785477747548261e+18,2412108094,2724904163,lane10:F1:s5->s6,4712346,1785477744809248162,1785477747221356256,1785477747534152325
55,lane10:F0:s7->s8,pp_message,forward,0,-1,7,10,122,138,7,8,-1,p2p,4712346,4712346,0,,,2539963238,2544675584,rank122:F0,0,1785477744809248162,1785477747349211400,1785477747353923746
55,rank138:F0,compute,forward,0,138,8,10,138,138,8,8,0,warmup,315213872,0,0,1.7854777473599485e+18,1.7854777476751624e+18,2544675584,2859889456,lane10:F0:s7->s8,2544675584,1785477744809248162,1785477747353923746,1785477747669137618
55,lane10:F3:s4->s5,pp_message,forward,3,-1,4,10,74,90,4,5,-1,p2p,4712346,4712346,0,,,2601770623,2606482969,rank74:F3,0,1785477744809248162,1785477747411018785,1785477747415731131
55,lane10:F2:s5->s6,pp_message,forward,2,-1,5,10,90,106,5,6,-1,p2p,4712346,4712346,0,,,2724904163,2729616509,rank90:F2,0,1785477744809248162,1785477747534152325,1785477747538864671
55,lane10:F1:s6->s7,pp_message,forward,1,-1,6,10,106,122,6,7,-1,p2p,4712346,4712346,0,,,2728111475,2732823821,rank106:F1,0,1785477744809248162,1785477747537359637,1785477747542071983
55,rank90:F3,compute,forward,3,90,5,10,90,90,5,5,3,warmup,312649502,0,0,1.7854777475638764e+18,1.7854777478765258e+18,2729616509,3042266011,lane10:F2:s5->s6,4712346,1785477744809248162,1785477747538864671,1785477747851514173
55,rank106:F2,compute,forward,2,106,6,10,106,106,6,6,2,warmup,330103846,0,0,1.7854777475566715e+18,1.7854777478867753e+18,2732823821,3062927667,lane10:F1:s6->s7,4712346,1785477744809248162,1785477747542071983,1785477747872175829
55,rank122:F1,compute,forward,1,122,7,10,122,122,7,7,1,warmup,311093160,0,0,1.7854777475515807e+18,1.785477747862674e+18,2732823821,3043916981,lane10:F1:s6->s7,192860583,1785477744809248162,1785477747542071983,1785477747853165143
55,lane10:F0:s8->s9,pp_message,forward,0,-1,8,10,138,154,8,9,-1,p2p,4712346,4712346,0,,,2859889456,2864601802,rank138:F0,0,1785477744809248162,1785477747669137618,1785477747673849964
55,rank154:F0,compute,forward,0,154,9,10,154,154,9,9,0,warmup,322090948,0,0,1.7854777476809836e+18,1.7854777480030743e+18,2864601802,3186692750,lane10:F0:s8->s9,2864601802,1785477744809248162,1785477747673849964,1785477747995940912
55,lane10:F3:s5->s6,pp_message,forward,3,-1,5,10,90,106,5,6,-1,p2p,4712346,4712346,0,,,3042266011,3046978357,rank90:F3,0,1785477744809248162,1785477747851514173,1785477747856226519
55,lane10:F1:s7->s8,pp_message,forward,1,-1,7,10,122,138,7,8,-1,p2p,4712346,4712346,0,,,3043916981,3048629327,rank122:F1,0,1785477744809248162,1785477747853165143,1785477747857877489
55,rank138:F1,compute,forward,1,138,8,10,138,138,8,8,1,warmup,316948170,0,0,1.7854777478675932e+18,1.7854777481845414e+18,3048629327,3365577497,lane10:F1:s7->s8,188739871,1785477744809248162,1785477747857877489,1785477748174825659
55,lane10:F2:s6->s7,pp_message,forward,2,-1,6,10,106,122,6,7,-1,p2p,4712346,4712346,0,,,3062927667,3067640013,rank106:F2,0,1785477744809248162,1785477747872175829,1785477747876888175
55,rank106:F3,compute,forward,3,106,6,10,106,106,6,6,3,warmup,314499912,0,0,1.7854777478970148e+18,1.7854777482115146e+18,3067640013,3382139925,lane10:F2:s6->s7,4712346,1785477744809248162,1785477747876888175,1785477748191388087
55,rank122:F2,compute,forward,2,122,7,10,122,122,7,7,2,warmup,309432085,0,0,1.7854777478919862e+18,1.7854777482014182e+18,3067640013,3377072098,lane10:F2:s6->s7,23723032,1785477744809248162,1785477747876888175,1785477748186320260
55,lane10:F0:s9->s10,pp_message,forward,0,-1,9,10,154,170,9,10,-1,p2p,4712346,4712346,0,,,3186692750,3191405096,rank154:F0,0,1785477744809248162,1785477747995940912,1785477748000653258
55,rank170:F0,compute,forward,0,170,10,10,170,170,10,10,0,warmup,313222354,0,0,1.785477748008549e+18,1.7854777483217715e+18,3191405096,3504627450,lane10:F0:s9->s10,3191405096,1785477744809248162,1785477748000653258,1785477748313875612
55,lane10:F1:s8->s9,pp_message,forward,1,-1,8,10,138,154,8,9,-1,p2p,4712346,4712346,0,,,3365577497,3370289843,rank138:F1,0,1785477744809248162,1785477748174825659,1785477748179538005
55,rank154:F1,compute,forward,1,154,9,10,154,154,9,9,1,warmup,317693159,0,0,1.7854777481896707e+18,1.7854777485073638e+18,3370289843,3687983002,lane10:F1:s8->s9,183597093,1785477744809248162,1785477748179538005,1785477748497231164
55,lane10:F2:s7->s8,pp_message,forward,2,-1,7,10,122,138,7,8,-1,p2p,4712346,4712346,0,,,3377072098,3381784444,rank122:F2,0,1785477744809248162,1785477748186320260,1785477748191032606
55,rank138:F2,compute,forward,2,138,8,10,138,138,8,8,2,warmup,311684164,0,0,1.785477748206491e+18,1.7854777485181752e+18,3381784444,3693468608,lane10:F2:s7->s8,16206947,1785477744809248162,1785477748191032606,1785477748502716770
55,lane10:F3:s6->s7,pp_message,forward,3,-1,6,10,106,122,6,7,-1,p2p,4712346,4712346,0,,,3382139925,3386852271,rank106:F3,0,1785477744809248162,1785477748191388087,1785477748196100433
55,rank122:F3,compute,forward,3,122,7,10,122,122,7,7,3,warmup,309320242,0,0,1.785477748216749e+18,1.7854777485260692e+18,3386852271,3696172513,lane10:F3:s6->s7,9780173,1785477744809248162,1785477748196100433,1785477748505420675
55,lane10:F0:s10->s11,pp_message,forward,0,-1,10,10,170,186,10,11,-1,p2p,4712346,4712346,0,,,3504627450,3509339796,rank170:F0,0,1785477744809248162,1785477748313875612,1785477748318587958
55,rank186:F0,compute,forward,0,186,11,10,186,186,11,11,0,warmup,312595437,0,0,1.7854777483278134e+18,1.7854777486404088e+18,3509339796,3821935233,lane10:F0:s10->s11,3509339796,1785477744809248162,1785477748318587958,1785477748631183395
55,lane10:F1:s9->s10,pp_message,forward,1,-1,9,10,154,170,9,10,-1,p2p,4712346,4712346,0,,,3687983002,3692695348,rank154:F1,0,1785477744809248162,1785477748497231164,1785477748501943510
55,rank170:F1,compute,forward,1,170,10,10,170,170,10,10,1,warmup,310743036,0,0,1.785477748512435e+18,1.785477748823178e+18,3692695348,4003438384,lane10:F1:s9->s10,188067898,1785477744809248162,1785477748501943510,1785477748812686546
55,lane10:F2:s8->s9,pp_message,forward,2,-1,8,10,138,154,8,9,-1,p2p,4712346,4712346,0,,,3693468608,3698180954,rank138:F2,0,1785477744809248162,1785477748502716770,1785477748507429116
55,lane10:F3:s7->s8,pp_message,forward,3,-1,7,10,122,138,7,8,-1,p2p,4712346,4712346,0,,,3696172513,3700884859,rank122:F3,0,1785477744809248162,1785477748505420675,1785477748510133021
55,rank154:F2,compute,forward,2,154,9,10,154,154,9,9,2,warmup,316707334,0,0,1.785477748523262e+18,1.7854777488399693e+18,3698180954,4014888288,lane10:F2:s8->s9,10197952,1785477744809248162,1785477748507429116,1785477748824136450
55,rank138:F3,compute,forward,3,138,8,10,138,138,8,8,3,warmup,309980014,0,0,1.785477748531071e+18,1.785477748841051e+18,3700884859,4010864873,lane10:F3:s7->s8,7416251,1785477744809248162,1785477748510133021,1785477748820113035
55,lane10:F0:s11->s12,pp_message,forward,0,-1,11,10,186,202,11,12,-1,p2p,4712346,4712346,0,,,3821935233,3826647579,rank186:F0,0,1785477744809248162,1785477748631183395,1785477748635895741
55,rank202:F0,compute,forward,0,202,12,10,202,202,12,12,0,warmup,312185722,0,0,1.7854777486459277e+18,1.7854777489581135e+18,3826647579,4138833301,lane10:F0:s11->s12,3826647579,1785477744809248162,1785477748635895741,1785477748948081463
55,lane10:F1:s10->s11,pp_message,forward,1,-1,10,10,170,186,10,11,-1,p2p,4712346,4712346,0,,,4003438384,4008150730,rank170:F1,0,1785477744809248162,1785477748812686546,1785477748817398892
55,rank186:F1,compute,forward,1,186,11,10,186,186,11,11,1,warmup,308699870,0,0,1.7854777488282028e+18,1.7854777491369027e+18,4008150730,4316850600,lane10:F1:s10->s11,186215497,1785477744809248162,1785477748817398892,1785477749126098762
55,lane10:F3:s8->s9,pp_message,forward,3,-1,8,10,138,154,8,9,-1,p2p,4712346,4712346,0,,,4010864873,4015577219,rank138:F3,0,1785477744809248162,1785477748820113035,1785477748824825381
55,lane10:F2:s9->s10,pp_message,forward,2,-1,9,10,154,170,9,10,-1,p2p,4712346,4712346,0,,,4014888288,4019600634,rank154:F2,0,1785477744809248162,1785477748824136450,1785477748828848796
55,rank154:F3,compute,forward,3,154,9,10,154,154,9,9,3,warmup,318998538,0,0,1.7854777488500618e+18,1.7854777491690604e+18,4019600634,4338599172,lane10:F2:s9->s10,4712346,1785477744809248162,1785477748828848796,1785477749147847334
55,rank170:F2,compute,forward,2,170,10,10,170,170,10,10,2,warmup,310218666,0,0,1.7854777488450376e+18,1.7854777491552563e+18,4019600634,4329819300,lane10:F2:s9->s10,16162250,1785477744809248162,1785477748828848796,1785477749139067462
55,lane10:F0:s12->s13,pp_message,forward,0,-1,12,10,202,218,12,13,-1,p2p,4712346,4712346,0,,,4138833301,4143545647,rank202:F0,0,1785477744809248162,1785477748948081463,1785477748952793809
55,rank218:F0,compute,forward,0,218,13,10,218,218,13,13,0,warmup,315332753,0,0,1.7854777489640312e+18,1.785477749279364e+18,4143545647,4458878400,lane10:F0:s12->s13,4143545647,1785477744809248162,1785477748952793809,1785477749268126562
55,lane10:F1:s11->s12,pp_message,forward,1,-1,11,10,186,202,11,12,-1,p2p,4712346,4712346,0,,,4316850600,4321562946,rank186:F1,0,1785477744809248162,1785477749126098762,1785477749130811108
55,rank202:F1,compute,forward,1,202,12,10,202,202,12,12,1,warmup,307657483,0,0,1.785477749142113e+18,1.7854777494497705e+18,4321562946,4629220429,lane10:F1:s11->s12,182729645,1785477744809248162,1785477749130811108,1785477749438468591
55,lane10:F2:s10->s11,pp_message,forward,2,-1,10,10,170,186,10,11,-1,p2p,4712346,4712346,0,,,4329819300,4334531646,rank170:F2,0,1785477744809248162,1785477749139067462,1785477749143779808
55,rank186:F2,compute,forward,2,186,11,10,186,186,11,11,2,warmup,306128994,0,0,1.7854777491603128e+18,1.785477749466442e+18,4334531646,4640660640,lane10:F2:s10->s11,17681046,1785477744809248162,1785477749143779808,1785477749449908802
55,lane10:F3:s9->s10,pp_message,forward,3,-1,9,10,154,170,9,10,-1,p2p,4712346,4712346,0,,,4338599172,4343311518,rank154:F3,0,1785477744809248162,1785477749147847334,1785477749152559680
55,rank170:F3,compute,forward,3,170,10,10,170,170,10,10,3,warmup,454631467,0,0,1.78547774917407e+18,1.7854777496287014e+18,4343311518,4797942985,lane10:F3:s9->s10,13492218,1785477744809248162,1785477749152559680,1785477749607191147
55,lane10:F0:s13->s14,pp_message,forward,0,-1,13,10,218,234,13,14,-1,p2p,4712346,4712346,0,,,4458878400,4463590746,rank218:F0,0,1785477744809248162,1785477749268126562,1785477749272838908
55,rank234:F0,compute,forward,0,234,14,10,234,234,14,14,0,warmup,322139592,0,0,1.7854777492850993e+18,1.7854777496072387e+18,4463590746,4785730338,lane10:F0:s13->s14,4463590746,1785477744809248162,1785477749272838908,1785477749594978500
